placeDcid,placeName,Date:Monthly_Count_ElectricityConsumer,Value:Monthly_Count_ElectricityConsumer,Source:Monthly_Count_ElectricityConsumer,Date:Monthly_Average_RetailPrice_Electricity,Value:Monthly_Average_RetailPrice_Electricity,Source:Monthly_Average_RetailPrice_Electricity,Date:Monthly_Generation_Electricity_ElectricPower,Value:Monthly_Generation_Electricity_ElectricPower,Source:Monthly_Generation_Electricity_ElectricPower,Date:Monthly_Generation_Electricity_ElectricUtility,Value:Monthly_Generation_Electricity_ElectricUtility,Source:Monthly_Generation_Electricity_ElectricUtility,Date:Count_HeatEvent,Value:Count_HeatEvent,Source:Count_HeatEvent
geoId/01,Alabama,2008-12,2497357,https://www.eia.gov/opendata/qb.php?category=0,2008-12,9.02,https://www.eia.gov/opendata/qb.php?category=0,2008-12,12021430030,https://www.eia.gov/opendata/qb.php?category=0,2008-12,11147743540,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-01,2490200,https://www.eia.gov/opendata/qb.php?category=0,2009-01,9.14,https://www.eia.gov/opendata/qb.php?category=0,2009-01,12996823350,https://www.eia.gov/opendata/qb.php?category=0,2009-01,11534910540,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-02,2491596,https://www.eia.gov/opendata/qb.php?category=0,2009-02,9.01,https://www.eia.gov/opendata/qb.php?category=0,2009-02,10733786990,https://www.eia.gov/opendata/qb.php?category=0,2009-02,9269428710,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-03,2490586,https://www.eia.gov/opendata/qb.php?category=0,2009-03,8.68,https://www.eia.gov/opendata/qb.php?category=0,2009-03,10985785140,https://www.eia.gov/opendata/qb.php?category=0,2009-03,9594841980,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-04,2490148,https://www.eia.gov/opendata/qb.php?category=0,2009-04,8.75,https://www.eia.gov/opendata/qb.php?category=0,2009-04,9622394750,https://www.eia.gov/opendata/qb.php?category=0,2009-04,8184180340,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-05,2489532,https://www.eia.gov/opendata/qb.php?category=0,2009-05,8.61,https://www.eia.gov/opendata/qb.php?category=0,2009-05,10797280780,https://www.eia.gov/opendata/qb.php?category=0,2009-05,9347336120,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-06,2491912,https://www.eia.gov/opendata/qb.php?category=0,2009-06,9.66,https://www.eia.gov/opendata/qb.php?category=0,2009-06,11676388440,https://www.eia.gov/opendata/qb.php?category=0,2009-06,9106554060,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-07,2491240,https://www.eia.gov/opendata/qb.php?category=0,2009-07,9.07,https://www.eia.gov/opendata/qb.php?category=0,2009-07,12527630390,https://www.eia.gov/opendata/qb.php?category=0,2009-07,10175392900,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-08,2491660,https://www.eia.gov/opendata/qb.php?category=0,2009-08,9.2,https://www.eia.gov/opendata/qb.php?category=0,2009-08,12967400070,https://www.eia.gov/opendata/qb.php?category=0,2009-08,10459536880,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-09,2491542,https://www.eia.gov/opendata/qb.php?category=0,2009-09,8.7,https://www.eia.gov/opendata/qb.php?category=0,2009-09,11830536100,https://www.eia.gov/opendata/qb.php?category=0,2009-09,10029500540,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-10,2490842,https://www.eia.gov/opendata/qb.php?category=0,2009-10,8.04,https://www.eia.gov/opendata/qb.php?category=0,2009-10,11195578280,https://www.eia.gov/opendata/qb.php?category=0,2009-10,10088610500,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-11,2491313,https://www.eia.gov/opendata/qb.php?category=0,2009-11,8.12,https://www.eia.gov/opendata/qb.php?category=0,2009-11,11042111720,https://www.eia.gov/opendata/qb.php?category=0,2009-11,9884403340,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2009-12,2493148,https://www.eia.gov/opendata/qb.php?category=0,2009-12,8.66,https://www.eia.gov/opendata/qb.php?category=0,2009-12,12314127990,https://www.eia.gov/opendata/qb.php?category=0,2009-12,11106859110,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-01,2485960,https://www.eia.gov/opendata/qb.php?category=0,2010-01,8.54,https://www.eia.gov/opendata/qb.php?category=0,2010-01,13419122630,https://www.eia.gov/opendata/qb.php?category=0,2010-01,11753508840,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-02,2488715,https://www.eia.gov/opendata/qb.php?category=0,2010-02,8.22,https://www.eia.gov/opendata/qb.php?category=0,2010-02,12358694930,https://www.eia.gov/opendata/qb.php?category=0,2010-02,11005520750,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-03,2490609,https://www.eia.gov/opendata/qb.php?category=0,2010-03,8.33,https://www.eia.gov/opendata/qb.php?category=0,2010-03,11392116510,https://www.eia.gov/opendata/qb.php?category=0,2010-03,10145631480,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-04,2489510,https://www.eia.gov/opendata/qb.php?category=0,2010-04,8.62,https://www.eia.gov/opendata/qb.php?category=0,2010-04,9942682730,https://www.eia.gov/opendata/qb.php?category=0,2010-04,8923127370,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-05,2490197,https://www.eia.gov/opendata/qb.php?category=0,2010-05,8.84,https://www.eia.gov/opendata/qb.php?category=0,2010-05,12700415550,https://www.eia.gov/opendata/qb.php?category=0,2010-05,10950638420,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-06,2506938,https://www.eia.gov/opendata/qb.php?category=0,2010-06,9.16,https://www.eia.gov/opendata/qb.php?category=0,2010-06,13947870460,https://www.eia.gov/opendata/qb.php?category=0,2010-06,11225931820,https://www.eia.gov/opendata/qb.php?category=0,2010-06,2,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2010-07,2517299,https://www.eia.gov/opendata/qb.php?category=0,2010-07,9.14,https://www.eia.gov/opendata/qb.php?category=0,2010-07,14083321520,https://www.eia.gov/opendata/qb.php?category=0,2010-07,10958528510,https://www.eia.gov/opendata/qb.php?category=0,2010-07,22,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2010-08,2514818,https://www.eia.gov/opendata/qb.php?category=0,2010-08,9.59,https://www.eia.gov/opendata/qb.php?category=0,2010-08,13418697360,https://www.eia.gov/opendata/qb.php?category=0,2010-08,9909845870,https://www.eia.gov/opendata/qb.php?category=0,2010-08,33,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2010-09,2513274,https://www.eia.gov/opendata/qb.php?category=0,2010-09,9.17,https://www.eia.gov/opendata/qb.php?category=0,2010-09,12415569570,https://www.eia.gov/opendata/qb.php?category=0,2010-09,10019161660,https://www.eia.gov/opendata/qb.php?category=0,2010-09,2,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2010-10,2513924,https://www.eia.gov/opendata/qb.php?category=0,2010-10,9.06,https://www.eia.gov/opendata/qb.php?category=0,2010-10,10672473140,https://www.eia.gov/opendata/qb.php?category=0,2010-10,8595434980,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-11,2512138,https://www.eia.gov/opendata/qb.php?category=0,2010-11,8.79,https://www.eia.gov/opendata/qb.php?category=0,2010-11,10087643130,https://www.eia.gov/opendata/qb.php?category=0,2010-11,8423175530,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2010-12,2501924,https://www.eia.gov/opendata/qb.php?category=0,2010-12,8.86,https://www.eia.gov/opendata/qb.php?category=0,2010-12,13494055480,https://www.eia.gov/opendata/qb.php?category=0,2010-12,10855984760,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-01,2501343,https://www.eia.gov/opendata/qb.php?category=0,2011-01,8.76,https://www.eia.gov/opendata/qb.php?category=0,2011-01,13790965770,https://www.eia.gov/opendata/qb.php?category=0,2011-01,11114768100,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-02,2502474,https://www.eia.gov/opendata/qb.php?category=0,2011-02,8.71,https://www.eia.gov/opendata/qb.php?category=0,2011-02,11653242400,https://www.eia.gov/opendata/qb.php?category=0,2011-02,9525363530,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-03,2503955,https://www.eia.gov/opendata/qb.php?category=0,2011-03,8.29,https://www.eia.gov/opendata/qb.php?category=0,2011-03,12004253120,https://www.eia.gov/opendata/qb.php?category=0,2011-03,10189342710,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-04,2504953,https://www.eia.gov/opendata/qb.php?category=0,2011-04,8.44,https://www.eia.gov/opendata/qb.php?category=0,2011-04,10626499100,https://www.eia.gov/opendata/qb.php?category=0,2011-04,9185827720,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-05,2485499,https://www.eia.gov/opendata/qb.php?category=0,2011-05,9.08,https://www.eia.gov/opendata/qb.php?category=0,2011-05,10307249540,https://www.eia.gov/opendata/qb.php?category=0,2011-05,8303810939.999999,https://www.eia.gov/opendata/qb.php?category=0,2011-05,1,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2011-06,2508990,https://www.eia.gov/opendata/qb.php?category=0,2011-06,9.65,https://www.eia.gov/opendata/qb.php?category=0,2011-06,14167828100,https://www.eia.gov/opendata/qb.php?category=0,2011-06,11035769640,https://www.eia.gov/opendata/qb.php?category=0,2011-06,1,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2011-07,2507759,https://www.eia.gov/opendata/qb.php?category=0,2011-07,9.71,https://www.eia.gov/opendata/qb.php?category=0,2011-07,15380131210,https://www.eia.gov/opendata/qb.php?category=0,2011-07,11753082510,https://www.eia.gov/opendata/qb.php?category=0,2011-07,17,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2011-08,2512271,https://www.eia.gov/opendata/qb.php?category=0,2011-08,9.73,https://www.eia.gov/opendata/qb.php?category=0,2011-08,15333907930,https://www.eia.gov/opendata/qb.php?category=0,2011-08,11113683590,https://www.eia.gov/opendata/qb.php?category=0,2011-08,8,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2011-09,2510400,https://www.eia.gov/opendata/qb.php?category=0,2011-09,9.35,https://www.eia.gov/opendata/qb.php?category=0,2011-09,12309266200,https://www.eia.gov/opendata/qb.php?category=0,2011-09,9227679170,https://www.eia.gov/opendata/qb.php?category=0,2011-09,1,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2011-10,2509855,https://www.eia.gov/opendata/qb.php?category=0,2011-10,9.14,https://www.eia.gov/opendata/qb.php?category=0,2011-10,11419480520,https://www.eia.gov/opendata/qb.php?category=0,2011-10,8758373210,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-11,2504568,https://www.eia.gov/opendata/qb.php?category=0,2011-11,8.81,https://www.eia.gov/opendata/qb.php?category=0,2011-11,12134869780,https://www.eia.gov/opendata/qb.php?category=0,2011-11,8938870110,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2011-12,2510234,https://www.eia.gov/opendata/qb.php?category=0,2011-12,9,https://www.eia.gov/opendata/qb.php?category=0,2011-12,12905159320,https://www.eia.gov/opendata/qb.php?category=0,2011-12,9688164780,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-01,2504502,https://www.eia.gov/opendata/qb.php?category=0,2012-01,8.8,https://www.eia.gov/opendata/qb.php?category=0,2012-01,12820246950,https://www.eia.gov/opendata/qb.php?category=0,2012-01,9654172880,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-02,2508143,https://www.eia.gov/opendata/qb.php?category=0,2012-02,8.86,https://www.eia.gov/opendata/qb.php?category=0,2012-02,11676843970,https://www.eia.gov/opendata/qb.php?category=0,2012-02,8041499140,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-03,2511270,https://www.eia.gov/opendata/qb.php?category=0,2012-03,8.78,https://www.eia.gov/opendata/qb.php?category=0,2012-03,11637252020,https://www.eia.gov/opendata/qb.php?category=0,2012-03,8514317830,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-04,2512609,https://www.eia.gov/opendata/qb.php?category=0,2012-04,8.77,https://www.eia.gov/opendata/qb.php?category=0,2012-04,9862773670,https://www.eia.gov/opendata/qb.php?category=0,2012-04,6775687000,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-05,2514945,https://www.eia.gov/opendata/qb.php?category=0,2012-05,8.89,https://www.eia.gov/opendata/qb.php?category=0,2012-05,11808650950,https://www.eia.gov/opendata/qb.php?category=0,2012-05,7897227910,https://www.eia.gov/opendata/qb.php?category=0,2012-05,1,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2012-06,2516817,https://www.eia.gov/opendata/qb.php?category=0,2012-06,9.76,https://www.eia.gov/opendata/qb.php?category=0,2012-06,13411002750,https://www.eia.gov/opendata/qb.php?category=0,2012-06,9479337710,https://www.eia.gov/opendata/qb.php?category=0,2012-06,86,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2012-07,2516717,https://www.eia.gov/opendata/qb.php?category=0,2012-07,9.88,https://www.eia.gov/opendata/qb.php?category=0,2012-07,15270040740,https://www.eia.gov/opendata/qb.php?category=0,2012-07,10781319670,https://www.eia.gov/opendata/qb.php?category=0,2012-07,106,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2012-08,2521047,https://www.eia.gov/opendata/qb.php?category=0,2012-08,9.76,https://www.eia.gov/opendata/qb.php?category=0,2012-08,14653738510,https://www.eia.gov/opendata/qb.php?category=0,2012-08,10608462220,https://www.eia.gov/opendata/qb.php?category=0,2012-08,18,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2012-09,2519130,https://www.eia.gov/opendata/qb.php?category=0,2012-09,9.55,https://www.eia.gov/opendata/qb.php?category=0,2012-09,12661148240,https://www.eia.gov/opendata/qb.php?category=0,2012-09,9373072480,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-10,2520047,https://www.eia.gov/opendata/qb.php?category=0,2012-10,8.95,https://www.eia.gov/opendata/qb.php?category=0,2012-10,11154272070,https://www.eia.gov/opendata/qb.php?category=0,2012-10,8987500210,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-11,2520448,https://www.eia.gov/opendata/qb.php?category=0,2012-11,8.76,https://www.eia.gov/opendata/qb.php?category=0,2012-11,11185390420,https://www.eia.gov/opendata/qb.php?category=0,2012-11,8693289820,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2012-12,2520803,https://www.eia.gov/opendata/qb.php?category=0,2012-12,8.93,https://www.eia.gov/opendata/qb.php?category=0,2012-12,12490021700,https://www.eia.gov/opendata/qb.php?category=0,2012-12,9619360130,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-01,2517230,https://www.eia.gov/opendata/qb.php?category=0,2013-01,8.74,https://www.eia.gov/opendata/qb.php?category=0,2013-01,12489835890,https://www.eia.gov/opendata/qb.php?category=0,2013-01,10045938290,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-02,2518520,https://www.eia.gov/opendata/qb.php?category=0,2013-02,8.77,https://www.eia.gov/opendata/qb.php?category=0,2013-02,11935054570,https://www.eia.gov/opendata/qb.php?category=0,2013-02,8925747760,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-03,2514229,https://www.eia.gov/opendata/qb.php?category=0,2013-03,8.75,https://www.eia.gov/opendata/qb.php?category=0,2013-03,12192799530,https://www.eia.gov/opendata/qb.php?category=0,2013-03,9141102580,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-04,2523716,https://www.eia.gov/opendata/qb.php?category=0,2013-04,8.56,https://www.eia.gov/opendata/qb.php?category=0,2013-04,10297084390,https://www.eia.gov/opendata/qb.php?category=0,2013-04,8184914280,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-05,2523158,https://www.eia.gov/opendata/qb.php?category=0,2013-05,8.81,https://www.eia.gov/opendata/qb.php?category=0,2013-05,11718366710,https://www.eia.gov/opendata/qb.php?category=0,2013-05,9763030840,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-06,2518000,https://www.eia.gov/opendata/qb.php?category=0,2013-06,9.67,https://www.eia.gov/opendata/qb.php?category=0,2013-06,12738322840,https://www.eia.gov/opendata/qb.php?category=0,2013-06,9789022190,https://www.eia.gov/opendata/qb.php?category=0,2013-06,4,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2013-07,2526886,https://www.eia.gov/opendata/qb.php?category=0,2013-07,9.5,https://www.eia.gov/opendata/qb.php?category=0,2013-07,13347966770,https://www.eia.gov/opendata/qb.php?category=0,2013-07,10439310870,https://www.eia.gov/opendata/qb.php?category=0,2013-07,2,https://www.ncdc.noaa.gov/
geoId/01,Alabama,2013-08,2527505,https://www.eia.gov/opendata/qb.php?category=0,2013-08,9.55,https://www.eia.gov/opendata/qb.php?category=0,2013-08,13722371870,https://www.eia.gov/opendata/qb.php?category=0,2013-08,10552378880,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-09,2530509,https://www.eia.gov/opendata/qb.php?category=0,2013-09,9.58,https://www.eia.gov/opendata/qb.php?category=0,2013-09,12200063410,https://www.eia.gov/opendata/qb.php?category=0,2013-09,9661490700,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-10,2531604,https://www.eia.gov/opendata/qb.php?category=0,2013-10,8.86,https://www.eia.gov/opendata/qb.php?category=0,2013-10,11545425010,https://www.eia.gov/opendata/qb.php?category=0,2013-10,9025550520,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-11,2530513,https://www.eia.gov/opendata/qb.php?category=0,2013-11,8.41,https://www.eia.gov/opendata/qb.php?category=0,2013-11,11572816160,https://www.eia.gov/opendata/qb.php?category=0,2013-11,9187796120,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2013-12,2533729,https://www.eia.gov/opendata/qb.php?category=0,2013-12,8.67,https://www.eia.gov/opendata/qb.php?category=0,2013-12,12665279860,https://www.eia.gov/opendata/qb.php?category=0,2013-12,10310737980,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-01,2523941,https://www.eia.gov/opendata/qb.php?category=0,2014-01,9.21,https://www.eia.gov/opendata/qb.php?category=0,2014-01,13950534100,https://www.eia.gov/opendata/qb.php?category=0,2014-01,11030675380,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-02,2525575,https://www.eia.gov/opendata/qb.php?category=0,2014-02,9.18,https://www.eia.gov/opendata/qb.php?category=0,2014-02,11048007610,https://www.eia.gov/opendata/qb.php?category=0,2014-02,9416579460,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-03,2527601,https://www.eia.gov/opendata/qb.php?category=0,2014-03,9.03,https://www.eia.gov/opendata/qb.php?category=0,2014-03,11358389520,https://www.eia.gov/opendata/qb.php?category=0,2014-03,8966481890,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-04,2526883,https://www.eia.gov/opendata/qb.php?category=0,2014-04,8.82,https://www.eia.gov/opendata/qb.php?category=0,2014-04,10498212830,https://www.eia.gov/opendata/qb.php?category=0,2014-04,9026147160,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-05,2527784,https://www.eia.gov/opendata/qb.php?category=0,2014-05,9.13,https://www.eia.gov/opendata/qb.php?category=0,2014-05,12128671720,https://www.eia.gov/opendata/qb.php?category=0,2014-05,9535556180,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-06,2534603,https://www.eia.gov/opendata/qb.php?category=0,2014-06,9.75,https://www.eia.gov/opendata/qb.php?category=0,2014-06,12756710160,https://www.eia.gov/opendata/qb.php?category=0,2014-06,9888855440,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-07,2543766,https://www.eia.gov/opendata/qb.php?category=0,2014-07,9.81,https://www.eia.gov/opendata/qb.php?category=0,2014-07,13296566870,https://www.eia.gov/opendata/qb.php?category=0,2014-07,10135611610,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-08,2547488,https://www.eia.gov/opendata/qb.php?category=0,2014-08,9.8,https://www.eia.gov/opendata/qb.php?category=0,2014-08,13430997190,https://www.eia.gov/opendata/qb.php?category=0,2014-08,9735937060,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-09,2546868,https://www.eia.gov/opendata/qb.php?category=0,2014-09,9.49,https://www.eia.gov/opendata/qb.php?category=0,2014-09,12173608590,https://www.eia.gov/opendata/qb.php?category=0,2014-09,8979130570,https://www.eia.gov/opendata/qb.php?category=0,,,
geoId/01,Alabama,2014-10,2548918,https://www.eia.gov/opendata/qb.php?category=0,2014-10,8.82,https://www.eia.gov/opendata/qb.php?category=0,2014-10,10662641100,https://www.eia.gov/opendata/qb.php?category=0,2014-10,7857967720,https://www.eia.gov/opendata/qb.php?category=0,,,
